,MEAS_DT,Ni_1.1C_min,Ni_1.1C_max,Cu_1.1C_min,Cu_1.1C_max,Ni_1.2C_min,Ni_1.2C_max,Cu_1.2C_min,Cu_1.2C_max,Cu_2.1T_min,Cu_2.1T_max,Cu_2.2T_min,Cu_2.2T_max,Cu_3.1T_min,Cu_3.1T_max,Cu_3.2T_min,Cu_3.2T_max,Ni_4.1T_min,Ni_4.1T_max,Ni_4.1C_min,Ni_4.1C_max,Ni_4.2T_min,Ni_4.2T_max,Ni_4.2C_min,Ni_4.2C_max,Ni_5.1T_min,Ni_5.1T_max,Ni_5.1C_min,Ni_5.1C_max,Ni_5.2T_min,Ni_5.2T_max,Ni_5.2C_min,Ni_5.2C_max,Ni_6.1T_min,Ni_6.1T_max,Ni_6.1C_min,Ni_6.1C_max,Ni_6.2T_min,Ni_6.2T_max,Ni_6.2C_min,Ni_6.2C_max
5157,2024-07-20 05:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.8,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
5158,2024-07-20 05:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.8,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
5159,2024-07-20 06:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.8,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
5160,2024-07-20 06:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5161,2024-07-20 06:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5162,2024-07-20 06:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5163,2024-07-20 07:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5164,2024-07-20 07:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5165,2024-07-20 07:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5166,2024-07-20 07:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5167,2024-07-20 08:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
5168,2024-07-20 08:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5169,2024-07-20 08:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5170,2024-07-20 08:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5171,2024-07-20 09:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5172,2024-07-20 09:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5173,2024-07-20 09:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5174,2024-07-20 09:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5175,2024-07-20 10:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5176,2024-07-20 10:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5177,2024-07-20 10:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5178,2024-07-20 10:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5179,2024-07-20 11:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5180,2024-07-20 11:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5181,2024-07-20 11:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5182,2024-07-20 11:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5183,2024-07-20 12:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.45,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.675,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5184,2024-07-20 12:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5185,2024-07-20 12:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5186,2024-07-20 12:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5187,2024-07-20 13:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5188,2024-07-20 13:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5189,2024-07-20 13:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5190,2024-07-20 13:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5191,2024-07-20 14:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
5192,2024-07-20 14:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5193,2024-07-20 14:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5194,2024-07-20 14:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5195,2024-07-20 15:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5196,2024-07-20 15:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5197,2024-08-05 15:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5198,2024-08-05 15:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5199,2024-08-05 16:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.525,9.3,9.4,1.4,1.55,9.2,9.5
5200,2024-08-05 16:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5201,2024-08-05 16:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5202,2024-08-05 16:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5203,2024-08-05 17:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5204,2024-08-05 17:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5205,2024-08-05 17:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5206,2024-08-05 17:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5207,2024-08-05 18:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.78,3.5,4.5,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
5208,2024-08-05 18:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5209,2024-08-05 18:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5210,2024-08-05 18:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5211,2024-08-05 19:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5212,2024-08-05 19:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5213,2024-08-05 19:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5214,2024-08-05 19:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5215,2024-08-05 20:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.05,1.35,8.6,9.0,1.2,1.425,9.0,9.25
5216,2024-08-05 20:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5217,2024-08-05 20:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5218,2024-08-05 20:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5219,2024-08-05 21:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5220,2024-08-05 21:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5221,2024-08-05 21:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5222,2024-08-05 21:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5223,2024-08-05 22:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
5224,2024-08-05 22:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5225,2024-08-05 22:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5226,2024-08-05 22:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5227,2024-08-05 23:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5228,2024-08-05 23:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5229,2024-08-05 23:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5230,2024-08-05 23:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5231,2024-08-06 00:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
5232,2024-08-06 00:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
